"ID","Basin","Season","Year","Month","Name"
"2013257N15259","EP","2013",2013,9,"MANUEL"
"2013262N14149","WP","2013",2013,9,"PABUK"
"2013269N15118","WP","2013",2013,9,"WUTIP"
"2013324N07103","NI","2013",2013,11,"LEHAR"
"2013339N09084","NI","2013",2013,12,"MADI"
"2014024S13160","SP","2014",2014,1,"DYLAN"
"2014034S14058","SI","2014",2014,2,"EDILSON"
"2014036S12073","SI","2014",2014,2,"FOBANE"
"2014048S16039","SI","2014",2014,2,"GUITO"
"2014058N09149","WP","2014",2014,2,"FAXAI"
"2014197N10137","WP","2014",2014,7,"MATMO"
"2014207N12255","EP","2014",2014,7,"HERNAN"
"2014210N10323","NAt","2014",2014,7,"BERTHA"
"2014225N15255","EP","2014",2014,8,"KARINA"
"2014229N16246","EP","2014",2014,8,"LOWELL"
"2014236N22288","NAt","2014",2014,8,"CRISTOBAL"
"2014248N19129","WP","2014",2014,9,"FENGSHEN"
"2014259N11262","EP","2014",2014,9,"POLO"
"2014267N15257","EP","2014",2014,9,"RACHEL"
"2014283N22299","NAt","2014",2014,10,"FAY"
"2014284N10231","EP","2014",2014,10,"ANA"
"2014319S06066","SI","2015",2014,11,"ADJALI"
"2015012N09146","WP","2015",2015,1,"MEKKHALA"
"2015013S18038","SI","2015",2015,1,"CHEDZA"
"2015162N12262","EP","2015",2015,6,"CARLOS"
"2015231N13183","EP","2015",2015,8,"LOKE"
"2015242N12343","NAt","2015",2015,8,"FRED"
"2015270N13257","EP","2015",2015,9,"MARTY"
"2015274N17167","WP","2015",2015,10,"CHOI-WAN"
"2015313N22289","NAt","2015",2015,11,"KATE"
"2016007N27285","NAt","2016",2016,1,"ALEX"
"2016020S14078","SI","2016",2016,1,"CORENTIN"
"2016095S13162","SP","2016",2016,4,"ZENA"
"2016203N13259","EP","2016",2016,7,"FRANK"
"2016212N12127","WP","2016",2016,7,"NIDA"
"2016215N16283","NAt","2016",2016,8,"EARL"
"2016216N17149","WP","2016",2016,8,"OMAIS"
"2016230N15138","WP","2016",2016,8,"MINDULLE"
"2016242N24279","NAt","2016",2016,8,"HERMINE"
"2016244N21123","WP","2016",2016,9,"NAMTHEUN"
"2016248N15255","EP","2016",2016,9,"NEWTON"
"2016262N16251","EP","2016",2016,9,"PAINE"
"2016270N12223","EP","2016",2016,9,"ULIKA"
"2016279N19130","WP","2016",2016,10,"AERE"
"2016341N08092","NI","2016",2016,12,"VARDAH"
"2017033S14056","SI","2017",2017,2,"CARLOS"
"2017114S08137","SP","2017",2017,4,"FRANCES"
"2017127S18184","SP","2017",2017,5,"ELLA"
"2017203N14248","EP","2017",2017,7,"IRWIN"
"2017219N16279","NAt","2017",2017,8,"FRANKLIN"
"2017257N16251","EP","2017",2017,9,"NORMA"
"2017257N16258","EP","2017",2017,9,"MAX"
"2017277N11279","NAt","2017",2017,10,"NATE"
"2017292N13151","WP","2017",2017,10,"SAOLA"
"2017304N11127","WP","2017",2017,11,"DAMREY"
"2017354N08134","WP","2017",2017,12,"TEMBIN"
"2018073S12057","SI","2018",2018,3,"ELIAKIM"
"2018111S07055","SI","2018",2018,4,"FAKIR"
"2018117S07098","SI","2018",2018,4,"FLAMBOYAN"
"2018155N10132","WP","2018",2018,6,"MALIKSI"
"2018179N19134","WP","2018",2018,6,"PRAPIROON"
"2018186N10325","NAt","2018",2018,7,"BERYL"
"2018214N19153","WP","2018",2018,8,"SHANSHAN"
"2018251N13325","NAt","2018",2018,9,"ISAAC"
"2018265N35315","NAt","2018",2018,9,"LESLIE"
"2018279N11069","NI","2018",2018,10,"LUBAN"
"2018281N14088","NI","2018",2018,10,"TITLI"
"2018311N07179","WP","2018",2018,11,"USAGI"
"2018314N12093","NI","2018",2018,11,"GAJA"
"2019021S09128","SI","2019",2019,1,"RILEY"
"2019042S17162","SP","2019",2019,2,"OMA"
"2019093S08133","SI","2019",2019,4,"WALLACE"
"2019160N11073","NI","2019",2019,6,"VAYU"
"2019177N15256","EP","2019",2019,6,"ALVIN"
"2019192N29274","NAt","2019",2019,7,"BARRY"
"2019210N11253","EP","2019",2019,7,"FLOSSIE"
"2019213N17155","WP","2019",2019,8,"FRANCISCO"
"2019260N12262","EP","2019",2019,9,"LORENA"
"2019260N20129","WP","2019",2019,9,"TAPAH"
"2019264N19071","NI","2019",2019,9,"HIKAA:HIKKA"
"2019297N40322","NAt","2019",2019,10,"PABLO"
"2019300N41309","NAt","2019",2019,10,"REBEKAH"
"2019302N11118","WP","2019",2019,10,"BULBUL:MATMO"
"2019308N13114","WP","2019",2019,11,"NAKRI"
"2019314N14136","WP","2019",2019,11,"KALMAEGI"
"2020037S13163","SP","2020",2020,2,"UESI"
"2020205N26272","NAt","2020",2020,7,"HANNA"
"2020211N13306","NAt","2020",2020,7,"ISAIAS"
"2020234N14280","NAt","2020",2020,8,"MARCO"
"2020245N16285","NAt","2020",2020,9,"NANA"
"2020276N17277","NAt","2020",2020,10,"GAMMA"
